id,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,y
3002,0.752615971,-0.815218901,0.321086996,-1.600121642,0.030271894,-0.788065891,0.509270313,-0.813818154,0.930267825,0.684942912,0.442392169,-0.45323095,1.221831047,1.10120769,-0.011089101,77.06572325
1614,-0.221555478,-1.165849565,-0.131081742,2.029417726,1.810403419,0.075813127,-0.295702818,-1.799191124,-0.956137222,-0.292832615,-1.549922052,0.162028827,0.760817532,-1.24650478,2.897865687,18.80926396
2344,-0.928157794,0.640060873,0.590461003,-0.457965482,-2.292424776,-0.444690753,-0.418155164,1.077853261,-0.533835873,-0.071370567,1.561596186,-1.945941962,-0.869085215,1.658328402,1.780786096,-265.9823933
3527,-1.39806767,0.061580544,-0.697654576,0.972159708,-2.178458345,0.101124949,-0.919743076,-0.427208179,-1.053573038,-0.692895881,1.656646635,-0.194178086,1.991767241,-1.81857239,-0.028087572,-86.3762385
3539,-0.290374105,-0.745147555,0.259979711,-0.916365085,0.123932597,0.638301696,0.717209976,0.317663694,-0.447800055,0.44635504,-1.458564041,1.371792325,-0.137466722,-0.259651027,-0.056677203,75.60632196
2948,-0.680475968,-0.196472135,-0.545007939,-0.843548374,-1.093333877,0.808870307,0.994475708,0.112872539,0.656635075,0.115693935,-0.092968073,-1.404320319,0.303751184,-0.414710038,0.46531056,-81.52595453
4744,0.189501463,-0.827306527,0.341046203,-0.985368008,-0.802203179,-0.855387454,0.717619668,0.320262519,-0.18413491,0.960334662,-1.010599441,-0.183289755,0.164105955,-1.38739582,0.164731117,-80.44036795
273,0.373185337,-0.62810301,0.669413472,0.165750893,0.610243119,-0.368731481,-1.120775284,0.12282793,-0.334746187,-0.440696335,0.381834696,0.537004089,-0.636419278,-1.054650019,-0.692187112,-110.6999235
692,0.437128612,-1.154892947,0.050454523,-0.543916881,0.604024167,-1.170296566,-1.655873819,0.767208838,-1.338738193,-0.508959331,-1.690416971,0.508452584,-0.768362461,-0.105480285,0.072282463,-348.3971415
502,-1.058172571,-0.589876512,0.118970596,0.807207513,-0.514597614,1.251917376,0.706412276,0.651891928,-1.74348333,0.120386009,0.737299841,0.104686886,0.061393979,0.953340092,1.309699055,-38.499839
3208,-0.968781843,-1.235004879,-0.63564237,0.493078753,-1.795402311,0.772268174,1.016489807,-0.852775273,-1.589584909,0.052996738,0.321503991,-0.182283603,-0.134045935,-0.676937315,1.688499264,-260.8330876
141,-0.633807174,-0.929834615,-0.43715576,-0.704953535,-0.688351233,0.387762168,-0.448741708,-0.532718495,1.038738644,-1.197566298,-0.227815785,-0.034074173,-1.706195131,1.506866755,0.460683183,-349.5811486
80,0.532724308,0.478691189,0.58032221,-0.587541409,1.359433878,-0.333440433,-0.354415531,-0.412373999,0.511669373,0.652049287,0.649719863,0.283316669,0.494033236,0.270223645,-0.187006701,256.9014639
1160,-0.224061934,-0.036841462,1.302053894,-1.236611696,-1.064359102,-0.44580366,-1.405363436,-0.935228949,0.155105745,-1.975313442,-1.978260718,1.312863897,-0.307055034,1.408167465,-1.022136718,-131.9868929
1867,-0.298998472,-0.740697429,1.527212866,0.469141265,-0.050181809,0.612188944,-2.281471619,1.292845279,-0.289830399,-1.662444961,0.082600265,-0.588274983,-1.382074227,1.527113237,0.712125609,-241.7778535
4167,0.986194406,0.467835907,0.467519992,0.733146858,1.175011913,-0.863201453,-0.808645256,0.932623135,-1.820481287,-1.108408117,-0.244783861,-1.595949229,0.985838363,-1.955431703,1.524085118,-106.0147544
3275,0.381299504,-0.638271666,0.453919556,1.388064104,-0.428669045,1.256496451,0.089762735,0.930550808,-1.506752138,1.975872691,-0.714756733,0.45303429,1.115418273,-0.978389982,1.465888578,388.6610043
2398,0.140083977,-0.889263946,0.104138037,0.345053145,1.474340847,-0.19328919,0.409055443,1.519851377,0.054579646,-1.182421786,-0.838647978,-0.083161075,-1.008997306,0.626392726,-0.978112936,-279.5711873
2461,1.026729678,-0.865538114,1.636387787,0.082509578,-0.966443785,0.198981445,0.803325361,-0.348670908,0.858640002,0.516413677,-0.316686295,0.536337166,-0.00900279,0.363439235,-0.128116891,221.9783101
4114,-0.809989996,-0.910123299,-0.998028847,-1.246342622,-0.441797929,-0.172212595,0.270662006,-2.203730655,0.81635411,1.180222227,-0.129824606,-0.871397858,-0.012482549,0.023081301,-0.03328433,-183.3987208
3319,-0.515285955,1.695136091,-0.498832425,1.778751458,-0.066399315,0.271574919,1.04491903,-0.625467886,-2.272722336,-0.990053003,-2.192542071,0.025867175,-1.916651483,-0.270018709,-0.147267662,-261.0648233
2559,-0.230045949,0.648901942,-1.181489242,-0.560888453,0.690070278,0.185377412,0.566887089,0.081201177,-1.741477978,1.879323962,-0.123333518,1.173339655,1.582377895,-0.597784831,-0.295823764,281.9528526
3185,0.169031361,-0.522331259,0.46844075,0.460403021,0.824269349,-2.26221345,1.596995316,-1.127650963,-1.456004194,0.339279126,0.853454405,-0.899260869,-1.000274138,0.842414079,-0.222400333,-430.1475379
3621,-0.53804877,-0.08214265,-0.159815543,0.023706569,-1.548474692,-0.012292703,-0.864609481,0.416932447,1.21866044,0.25236584,-1.047148137,0.499531609,-0.173289687,-0.953965834,0.653773818,67.68625313
2621,-0.904740238,0.444272351,-1.551536969,0.101375625,-0.527568242,-0.746563538,0.008135531,-0.264653882,-0.320706787,-0.277497015,-1.16074226,-1.042926466,-0.436443586,-0.211357928,-0.294009899,-368.6982411
2355,0.048142315,-1.936206181,-0.130658101,0.882977719,-0.170573767,1.977187481,1.05504006,0.276395143,0.077834304,0.154277042,0.163598623,0.845025743,0.691004105,0.714393669,1.991830788,201.5106507
797,-0.587946579,1.420872961,0.521515725,-0.798613393,1.140287362,0.277347439,-0.907792326,-0.288359567,-0.229526655,-0.531876478,-1.181339551,-1.461030371,0.583923684,-0.319156723,0.093985528,52.23633348
4967,0.79734978,0.491339107,1.38561965,-0.054878339,-1.938469771,0.252119835,0.195143618,-0.882605905,0.172239541,0.003569347,-0.257323725,0.749872985,1.070550618,-0.693479946,0.330363614,352.664253
3850,0.382532097,1.368644424,0.21952139,-1.083599804,-0.471403464,-1.548620926,0.681282648,0.925643372,1.241449995,-2.024862,0.306263478,0.826613983,1.337046303,-1.706105711,-1.56253284,66.16883155
3746,-0.887565501,-0.502529987,-0.336296881,0.147765928,1.509230159,-0.226554031,-0.974401924,0.801022674,-0.60155671,0.17967089,0.150603189,-0.644672238,0.207288923,0.99783445,0.565800941,-142.963765
4336,0.761902006,-1.196049454,0.789484487,0.463079249,0.888637086,-1.024596793,-1.048055283,0.075003038,0.334526288,0.402754439,-1.611662259,3.042759272,-1.641943257,-1.655652417,0.136692344,65.64693401
632,1.203899433,1.120899295,0.865355789,-1.091227329,0.664207695,1.327675312,0.923873226,-0.263340129,-0.620395241,1.626845732,1.007537527,0.179065173,0.972811843,-0.167616171,0.037186717,555.2375051
308,-1.356622409,1.112040227,-1.686180183,0.278292469,0.330376139,0.279168302,0.858438682,1.129697629,-0.289353973,-0.142042464,1.660056377,2.179331154,0.157345387,0.733468303,0.952427847,153.3605169
3698,-0.241382753,1.305356505,0.173712123,-0.461382572,-0.811176137,0.640700368,-0.750472322,-0.691057398,-0.854498433,-0.657739676,0.47311102,-1.041864597,-0.161627314,0.523598456,-0.932146187,-86.36210459
3674,-0.717356767,0.104377038,1.28284616,-1.069324966,-1.052437997,1.488108946,-0.33063696,-0.683702069,0.334386255,-0.015067122,1.923787555,0.583748787,0.988689568,-0.204765515,1.71802195,357.1187558
566,-0.811979452,2.019343988,-2.047471576,-0.452657676,0.492509818,1.902995023,1.642087562,-1.234252017,-0.345183607,2.190346539,-0.362536813,1.82176958,-0.111759926,0.401905204,-1.5039923,438.1572768
3029,0.212465202,-2.060959709,0.973116679,1.139502817,-0.38080691,1.652190305,-0.13077958,-0.388193958,0.434756208,-0.096026964,-2.032518807,-0.125487547,0.304843631,0.149908464,0.858742564,96.32444955
1450,-0.160216341,-0.457015785,-0.608814917,-0.152620855,-1.033529963,-0.959563093,0.092628303,-0.133841602,0.225941754,-1.513773289,0.636642046,0.108780176,0.118812096,1.275131958,0.297535224,-294.5220667
3953,0.238858857,0.673010014,0.353890494,-2.460432624,-1.039194386,-0.102664818,-1.279223349,-0.243241712,1.567628342,-0.325194938,0.661976045,-1.00938881,0.925430506,0.597961654,0.194374206,107.9028245
1562,-1.002122415,-0.629291066,0.639949827,0.500787341,0.709869662,0.504601637,0.072855511,-0.411458955,-0.307596444,-1.218022026,1.243398879,0.224536901,0.6259557,0.488496065,-0.911813615,-79.63936155
4573,0.459127191,-0.001849656,1.119646764,1.260294163,0.620445566,-0.519885217,0.23554785,0.773319296,-0.196125513,1.783285368,0.797587408,-1.485421014,1.261903015,-1.658841282,-0.730967461,227.1929578
3532,-0.260622095,-1.825035147,-0.835747114,-1.05018973,0.690436171,-2.104852722,-1.090471413,1.570177248,-1.887801817,-1.083424115,1.171963218,1.495455231,0.089790156,0.426539906,-1.090407398,-555.0496114
2880,0.393753495,1.078907364,0.887074783,-0.64173718,-0.089172675,-0.805375449,-0.143223423,-0.608175303,-0.891119947,0.832351454,0.180452011,-1.196880293,0.050507924,0.281749949,-1.857597702,-29.46640215
4229,-0.752102062,0.252138035,-0.856564343,-2.94298477,0.007433704,0.122941599,1.397134001,-1.371852476,-0.462407942,1.190780723,0.363291086,0.126642187,0.130684515,0.838704366,1.119600644,-5.466418422
3107,1.21831871,-1.717383564,0.382164386,1.216941267,-2.378727363,1.775380262,0.025540375,-0.504862127,-1.539216668,0.661940115,0.736729614,1.304286178,0.77918083,-0.777278296,-0.934592314,165.0712704
4129,0.23260604,0.35039596,0.705085751,-0.091826341,0.016435956,0.375171811,-0.47690334,-0.767207214,0.325818154,-1.394827921,-0.960231202,-0.190810278,-1.500056439,-0.671292909,0.813053523,-117.9242521
2908,1.137552587,-1.099657339,-1.21073477,-1.414672747,0.435313507,-1.603668222,0.30768332,1.665086389,1.333614021,1.980551313,-2.592009397,0.612190945,0.87427336,-0.348002573,0.253741268,120.283654
4228,-1.540613979,0.373424114,0.767769893,0.19210806,-1.534899712,-0.508123401,0.464837114,-0.443625517,1.652701968,-0.773903413,0.604587403,0.408232729,0.286428442,-1.320102194,-0.220523355,29.65756222
4988,-1.747407057,-0.042731283,-0.07589015,-1.149165061,-0.289466194,-0.074895022,-2.687831661,-0.435697704,-0.744975187,-1.643221498,0.742356663,0.921390012,-0.631453362,-1.320892485,0.517693531,-308.482455
1071,0.866218129,-0.717557962,-0.945040937,0.627457969,1.306738892,-0.3547689,-1.637453546,-0.589538687,0.805658032,-0.477660295,0.262674079,0.323001267,-0.10905864,-0.00597851,0.646510966,-40.99999584
2568,0.531327491,1.29066942,-0.758092385,-0.556172993,1.427984459,-0.645850622,-0.114025814,0.779624235,0.362733433,2.436911625,-1.409623039,-0.417255254,-0.163330351,-1.084160905,0.724715995,277.84529
1106,-0.976940402,1.829416635,-0.40862609,1.267057038,-0.303632325,0.285896949,0.03797228,-0.076539917,-0.605988561,0.947122003,-1.934362258,0.726085896,1.077178265,-0.516465237,1.154881028,387.9038294
2974,-0.316095287,-1.096456577,0.705876924,-1.168392424,-0.925776547,0.529026969,-1.762348889,0.482574127,-0.191167013,-1.073864082,0.989025542,-0.707961867,-0.704586063,-0.876983444,-0.614909742,-322.7487554
2988,0.548074713,-0.33952558,0.605767504,0.790744053,0.739627311,1.009673542,0.282054908,0.69815922,-0.650331969,-0.023845865,1.618637956,1.099651237,0.173270848,0.03019206,0.450264027,236.8212581
2448,1.393097248,-0.131043862,-0.06071993,0.82858943,-1.024779367,-1.16114451,-0.42095549,-1.116578681,0.812480175,1.20935491,2.815356735,0.167037167,1.109069876,-0.751980378,1.393135907,267.4821951
4691,0.472495108,1.417140852,0.097028294,0.123664054,-1.403080795,0.627929602,-1.006731334,2.272241786,0.421544579,-0.483953247,0.127989834,0.450638719,-0.050807946,-1.100623581,-1.199550428,199.4298426
4311,-2.372191717,-0.376319277,2.068879124,-1.23764478,0.149872601,-1.657701665,-1.898705097,-1.03444787,-0.498186044,-1.487012685,0.205976882,-0.361419484,-0.645014606,-0.198698473,0.104983907,-447.1788162
3268,0.682622372,-0.513852712,0.512044082,0.531657096,-0.640750771,-0.182167032,1.636139957,-0.040785982,0.114127064,-1.776639305,-1.260849074,-0.708492714,0.095529548,-2.270109472,-0.675847051,-213.5977243
1474,1.255963154,0.936166851,-0.155316927,1.825528096,-0.007666558,0.031666742,0.807598464,-1.730874709,-0.913590101,1.355918457,0.48586098,0.056136181,0.715241428,0.717479054,-0.027673237,315.2296562
2391,0.71211132,-0.685074373,-2.136728516,0.393347499,-1.680275791,0.305355462,-0.392872977,0.460216685,-0.164895954,-0.476934348,0.191993728,-1.728744823,-0.154836523,-0.689823527,0.884298453,-358.860269
2732,0.101371382,0.80976474,-0.429579122,-0.661004666,-0.967273108,2.585813641,1.116931418,-0.575229629,-0.777912092,1.788381545,0.204761434,-2.221299036,1.621018346,-0.553744997,0.017388931,327.5086588
724,0.417753434,1.075833446,-0.678307232,-0.173052647,-1.480443182,0.572414756,0.13197514,1.179705858,0.83489833,-0.232521541,1.794354221,-0.677010768,-0.625975191,0.669174447,2.15436248,86.20605519
684,1.387073075,-0.091236398,-0.030335321,-0.983927158,0.783899345,-0.366381032,0.997034195,-1.051634503,-0.443486201,0.556956527,-0.696812999,1.445732563,2.210482806,-2.305913354,0.183879392,378.6058806
1365,0.596854371,0.614215015,-1.483036713,-0.113129465,0.564564414,-1.67012612,-0.890938213,-1.779558467,-0.367172528,-1.678336847,-0.743648736,-0.211833183,-0.940695467,0.293270957,1.721558909,-390.2555695
4023,-0.358310608,1.576303145,0.325798356,0.819266705,-0.030572472,0.784219441,-0.337489469,0.720491182,-0.387992682,-0.001999045,-1.135350963,-0.483912139,-1.114378367,0.022332967,-0.074667611,74.36059774
376,-0.93190677,-0.907981253,-0.359345974,0.981076522,-0.612311776,-0.475406617,0.153007242,-1.54010903,1.915419049,-1.698957755,-0.271626397,-0.67406866,1.181376931,-3.048025259,-0.095560296,-175.8188534
4817,0.056280673,0.227769828,-0.10402579,-0.19670047,0.197303189,1.888490546,-2.576444472,-1.235012702,0.154137561,0.70206312,1.424099151,1.123872298,-1.24457414,-2.061731676,1.181721564,251.1104375
137,1.357371518,-1.065192155,1.194690678,-1.23818138,0.03122149,-1.095022057,0.571038859,-0.244752228,-1.830597226,1.324090779,1.176403664,-1.150165285,1.988885145,-0.120927148,-0.184574305,19.22710474
1668,0.919852133,0.788531307,0.825239891,0.837752831,2.099197441,-0.014656965,-1.601746825,-0.714428076,-0.561697149,-2.038989444,0.635328678,-1.153122725,0.58901888,-1.641195028,0.264769214,-7.489728841
652,-0.918136943,1.778618249,1.893076563,1.461081039,1.191439847,0.162041552,2.195588021,1.099718545,-2.155302272,0.1607481,0.401236848,-1.038246624,0.090600369,-0.341564405,0.648339213,151.9655337
931,-0.409866305,-2.319539246,0.306677913,0.184269659,-0.633247251,-0.550327067,-2.816235078,-0.831974275,0.002345918,-0.551416003,1.90507241,0.205850778,-1.167322484,1.299419491,-0.218872979,-444.5042969
1613,-1.04306388,-1.168546261,0.783322458,0.024048673,-0.214778877,-0.70161734,0.610624124,0.518753128,1.956523726,-0.20224379,-0.520909762,-1.101721926,0.226725022,1.369621855,-0.204464348,-144.0956703
3902,-2.200778966,0.259479043,-1.570373395,-0.396393548,-2.04154607,-0.803274835,-1.581222303,-1.118525876,-0.157760181,0.023380416,0.235985178,1.510242331,0.326143131,-0.903715925,-0.33575497,-189.8210202
2567,-0.22924622,-0.611161869,-0.265068711,-0.689966081,0.719913203,0.96632303,-0.782334297,-0.62983577,0.868333715,0.658169455,0.829421219,1.105318506,-1.535283756,1.003081925,-0.27097609,35.85527241
2414,0.857454727,0.486092847,0.032339735,-0.411471947,-2.134624323,0.530771978,-0.030285602,0.269300721,-0.218071189,1.185629997,-1.031910076,-0.095328731,-0.075342057,-0.335531973,-0.137184659,165.1384296
2552,-0.697924355,-0.448643804,0.660717347,-1.591435839,0.248266596,-2.528587418,0.174936031,-0.053348884,-1.528689455,0.458552307,-0.154925622,-0.050842983,0.220007939,-0.232232616,-0.163791697,-332.1465147
2855,-1.537930059,0.910896969,0.202590019,0.863815552,0.572269946,-2.536678838,0.997646564,0.932965253,0.317589097,-0.421016407,-0.852995444,0.710538054,0.652076082,-0.29620551,1.329876534,-20.97028936
1118,-2.08535963,-0.619833933,0.215614322,-0.431972356,-0.439762649,0.397909217,-1.898474115,0.029550011,-0.212540843,1.029039583,0.678198354,1.896639243,2.531663308,-0.443136788,-1.356007532,298.7594636
698,0.891121803,1.540334059,-1.315664246,0.555027969,-1.358148749,-0.013698292,0.65587815,0.007708139,0.729698638,1.590508156,0.16994338,-0.013517487,-0.652231237,1.074339917,-1.303467506,179.7256312
1807,-0.882516671,1.562934626,0.633154848,-0.767736548,0.036945617,0.848256311,0.289367841,0.808641619,-0.117113661,-0.330242272,0.382963789,1.536809426,-0.847096322,-0.63461122,0.391088991,233.6978793
4673,-0.361413872,-0.508403067,0.023779089,0.122485463,0.840278961,-0.61880588,0.702125924,-0.070368326,0.07581331,-0.073195252,-0.783948615,-2.186355381,1.787565762,-0.782818225,0.895480703,-84.00746565
4249,-0.538601748,0.790200685,-0.018284184,0.240807526,0.352297309,-0.508279832,0.718583739,0.429660776,-1.482297417,0.377856799,0.536812251,1.483101895,0.563028419,-0.571197361,0.735269943,152.9177812
2648,0.31080278,-1.220009724,-0.49398709,0.5976707,-0.827014084,-0.944035745,0.095735525,-0.974436662,1.445970317,-1.243565958,2.217853678,-0.104210495,-0.656499476,-0.506566886,1.488631094,-276.4142459
2989,0.060797656,-0.582895708,1.094787898,-1.477406047,-1.004192737,1.290568503,-1.11611921,0.956960933,0.599393336,-0.1980891,-0.117070579,0.262185413,1.065612971,-0.425177805,0.669114606,254.3770694
3118,-1.902488698,0.7492203,0.495103035,1.063439925,0.297641453,-0.018119396,0.200368349,-1.029833444,-0.628628634,0.414323324,0.731273664,1.14634349,-0.171576008,-0.579433716,-0.959721154,73.08748712
88,-1.008370288,-0.589835118,-0.657268576,-0.573013468,0.481671121,0.632255187,-0.593865841,-0.935969282,-0.189818032,-0.738492271,-0.178328511,-1.588180783,0.840663318,0.769548889,0.850206686,-213.4135519
4901,2.510717899,0.297109718,0.064566829,-0.246045822,-0.861495993,-0.941094987,-0.543494577,-0.511924785,0.809889359,-1.533616977,0.037307096,0.993746698,0.199196225,0.015581737,0.883015056,104.5957394
2364,-0.057678133,-0.276250812,0.563510058,0.074843543,-1.613371408,-1.112581994,0.852764491,-2.135763481,-0.279638696,-0.882065018,-0.07947018,-0.963463947,-1.57846072,-1.738805153,1.109339876,-429.0209208
1805,-0.105036173,0.462774706,0.709198419,0.402046092,0.545853351,1.581471748,0.978240034,-1.840319537,-0.670152977,-1.031975125,1.064980134,0.050034794,-0.824335218,0.799737394,-0.419763724,13.13370914
97,-0.117518198,1.195451739,1.952304785,-0.020302588,0.822242327,-0.624323489,-1.703150023,0.101407439,-0.16981848,-0.473445907,-1.902710335,-0.281455198,-1.001244338,-1.356373545,1.019161,66.905686
271,-1.013629402,-0.326335001,1.145900075,3.561556105,-0.821895133,0.530126806,-0.440422149,-1.006912777,0.316393626,-0.180063444,-0.018351227,-0.516181559,-0.523730626,-0.25250922,-0.415640934,-7.68630341
3509,1.763274586,0.427310759,0.041252452,0.473026246,0.093178935,-0.779755052,0.212032593,2.5907962,-1.067059818,-0.843470121,-1.504372276,-0.45225342,-0.933974152,-0.852696983,1.013188673,-142.9560263
